Date	Fish	Speed	Coherency	Decision	Frame	xpos	ypos	z.spd	turnangle.c	zone	CDT.y	CDT	CTTxZONE
2015-03-06	12	1	0.66	1	62	988	520	1.476438959117511	0.7853981633974483	DECISION	394	394.51	0.83
2015-03-06	12	1	0.66	1	63	988	520	0	2.356194490192345	DECISION	394	394.51	0.92
2015-03-06	12	1	0.66	1	64	986	522	1.476438959117511	2.356194490192345	DECISION	396	396.61	1
2015-03-06	12	1	0.66	1	65	986	526	1.044	0.7853981633974483	DECISION	400	400.6	1.08
2015-03-06	12	1	0.66	1	66	982	528	1.476438959117511	0.7853981633974483	DECISION	402	402.84	1.17
2015-03-06	12	1	0.66	1	67	982	532	1.044	0.7853981633974483	DECISION	406	406.83	1.25
2015-03-06	12	1	0.66	1	68	982	534	1.044	0	DECISION	408	408.83	1.33
2015-03-06	12	1	0.66	1	69	980	538	1.476438959117511	0.7853981633974483	DECISION	412	412.95	1.42
2015-03-06	12	1	0.66	1	70	976	540	1.476438959117511	0	DECISION	414	415.23	1.5
2015-03-06	12	1	0.66	1	71	974	546	2.029171259406165	0.24497866312686423	DECISION	420	421.37	1.58
2015-03-06	12	1	0.66	1	72	968	552	3.208401471137925	0.16820677185708632	DECISION	426	427.87	1.67
2015-03-06	12	1	0.66	1	73	964	558	2.334454968509781	0.24497866312686423	DECISION	432	434.23	1.75
